city,district,latitude,longitude,geohash,cold_price,currency,object_age,flat_area,room_count,distance_to_centre
Reinbek,Reinbek,53.463287,10.195993,u1x20h8qpz53,640,EUR,55,54,2,6.291853345
Hamburg,Duvenstedt,53.70681,10.11004,u1x1w11bv500,1012.5,EUR,,67.5,2,0.40303753
Hamburg / Duvenstedt,Duvenstedt,53.724345,10.155075,u1x1xh4wyru9,1600,EUR,61,124.5,4,3.920230812
Quickborn,Feldbehnstraße,53.73418,9.913871,u1x19w503cnj,1105,EUR,38,68,5,0.81758157
Quickborn,,53.74997,9.862509,u1x1b2vsm0es,1545,EUR,,90.04,3,4.149160319
Hamburg,Duvenstedt,53.708755,10.107491,u1x1w12h1tee,1480,EUR,28,100,4,0.415861795
Buxtehude,Buxtehude,53.464401,9.659647,u1wb5ucuwndy,1100,EUR,39,100.7,4,2.014066374
Wentorf,Wischhoff 11 c,53.492901,10.2499,u1x234pdxzrr,1125,EUR,0,74.99,2,
Hamburg,Wohldorf-Ohlstedt,53.744359,10.172646,u1x1xrz7xfdt,980,EUR,31,85.12,2,5.471972922
Wentorf bei Hamburg,Zollstraße 1 B,53.490093,10.251452,u1x2338fkhh9,1061,EUR,2,76.41,3,0.082824062
Tornesch,,53.700484,9.757828,u1wcqpc7vzgb,1100,EUR,27,101,3,40.14771253
Wentorf bei Hamburg,,53.528696,10.21314,u1x282sgr2jj,895,EUR,,77,2,5.051728219
Reinbek,Reinbek,53.563288,10.322462,u1x2dyusfb9d,1361.55,EUR,0,90.77,4,7.621224822
Reinbek,Reinbek,53.570006,10.22389,u1x2b8hgcuuv,1972.2,EUR,0,131.48,6,7.12100777
Reinbek,Reinbek,53.542603,10.244212,u1x2955s72w5,1972.2,EUR,0,131.48,6,3.850146739
Reinbek,Reinbek,53.560605,10.216037,u1x28qrj4umm,1385.4,EUR,0,92.36,4,6.306704196
Reinbek,Reinbek,53.480234,10.215343,u1x20ry8fwpy,1361.55,EUR,0,90.77,4,4.018000181
Hamburg,Curslack,53.4501,10.2222,u1x20d796sbc,895,EUR,11,73,2,0.470502232
Hamburg,Curslack,53.4501,10.2222,u1x20d796sbc,1050,EUR,,86,3,0.470502232
Norderstedt,Harksheide,53.737103,9.995605,u1x1eqw966p3,859,EUR,0,53.7,2,3.628788814
Norderstedt,Harksheide,53.737103,9.995605,u1x1eqw966p3,1302,EUR,0,81.37,3,3.628788814
Norderstedt,Harksheide,53.737103,9.995605,u1x1eqw966p3,901,EUR,0,56.36,2,3.628788814
Ammersbek / Hoisbüttel,Hoisbüttel,53.658462,10.107428,u1x1q00p0nk9,855,EUR,,65.39,2,4.423577688
Ammersbek,Hoisbüttel,53.731065,10.133033,u1x1wt6whu3p,884,EUR,4,66.05,2,6.013429334
Ammersbek,Hoisbüttel,53.74916,10.189137,u1x1zbex81eh,1475,EUR,,84.83,3,8.397031321
Ammersbek,Hoisbüttel,53.645403,10.123031,u1x1nmg75ezj,1470,EUR,,81.68,3,3.946790117
Ammersbek,Hoisbüttel,53.708819,10.217192,u1x383rutcd8,1425,EUR,,81.68,3,5.727509254
Ammersbek,Hoisbüttel,53.725126,10.140583,u1x1wu25s9qe,1400,EUR,,80.51,3,5.294996754
Ammersbek,Hoisbüttel,53.653103,10.120538,u1x1nr1xcxk1,1395,EUR,,82.71,4,3.274759023
Ammersbek,Hoisbüttel,53.655435,10.129649,u1x1nx8jtfj8,1135,EUR,,73.29,3,2.751610516
Stelle,Stelle,53.379131,10.113097,u1rpwjk5uppx,280.63,EUR,40,51.61,1,0.960237797
Tornesch,,53.732539,9.750471,u1wctvsndrq0,910,EUR,63,66,3,45.10313692
Ahrensburg,Am neuen Teich 85,53.669186,10.208882,u1x3261vsjqh,1420,EUR,50,142.38,3,0.003224682
Mittelnkirchen,,53.598343,9.640146,u1wbgm78zxmc,648,EUR,0,48,2,38.31451723
Quickborn,Ulzburger Landstr. 393b,53.747036,9.956111,u1x1f83g4jwq,900,EUR,47,78,2,
Steinkirchen,Schützenstraße 4a,53.560074,9.605803,u1wbdw6dp3my,546.5,EUR,23,62.1,2,0.010291
Steinkirchen,Ahornweg 3,53.560062,9.605052,u1wbdw61vzjy,483.7,EUR,20,57.79,2,0.008286239
Ahrensburg,Teichstraße 20,53.643593,10.249238,u1x31jx28d9b,1100,EUR,52,90,3,0.373560045
Moorrege,Achtermoor 21,53.668648,9.664762,u1wc7fjdt30g,550,EUR,57,51.69,2,0.125400387
Bendestorf,,53.356751,9.998311,u1rpe9299e31,945,EUR,3,71.63,2,40.99573552
Uetersen,Tornescher Weg 106,53.689545,9.692422,u1wcktcu3b9d,367.5,EUR,,35.39,1,0.002193067
Tornesch,,53.662515,9.737566,u1wcm8fwv9z6,995,EUR,0,66.85,3,4.228302002
Tornesch,,53.652294,9.69295,u1wchx45q0e2,1210,EUR,0,80.51,3,4.144059222
Tornesch,,53.7423,9.687573,u1wcsrqr8fcf,1100,EUR,0,73.17,3,5.873029493
Wohltorf,,53.531223,10.336099,u1x2e1n9bx4p,1550,EUR,126,110.15,4,45.96671635
Wohltorf,,53.468855,10.237158,u1x20vwqxhfr,1650,EUR,126,119,2,43.53679794
Stelle,Ashausen,53.324483,10.169469,u1rpr7mjtu1e,1200,EUR,,85,2,4.836022735
Ahrensburg,Hamburger Str. 62a,53.668606,10.229918,u1x32f14q378,720,EUR,55,60.39,2,
Uetersen,,53.661837,9.642016,u1wc72v4g72n,990,EUR,1,74.15,3,
Ahrensburg,Hamburger Straße 59,53.668755,10.231108,u1x32f454j51,1100,EUR,55,75,3,
Buchholz in der Nordheide,Buchholz,53.34024,9.876116,u1rp2wr96jmv,995,EUR,50,91,3,1.767194077
Ahrensburg,,53.617076,10.280728,u1x31bwnn76k,850,EUR,49,74,3,42.19863095
Ahrensburg,,53.621309,10.226868,u1x309qyz23r,1100,EUR,4,71,3,40.40736473
Tangstedt,Wilstedt,53.710607,10.032773,u1x1s39wuwcf,950,EUR,56,100,4,4.53468846
Seevetal / Ramelsloh,Ramelsloh,53.320671,9.97199,u1rp6ftrkjqx,1840,EUR,,160,5,4.943475904
Uetersen,,53.658084,9.683315,u1wck25hvxff,785,EUR,54,71.3,,42.52507863
Buchholz in der Nordheide,Buchholz,53.285151,9.91947,u1rp1sr0s2hf,575,EUR,,56,2,5.269349563
Ahrensburg,,53.619336,10.191252,u1x1pcj532sm,1081,EUR,4,75.57,3,38.91126597
Brunsbek,Papendorf,53.605358,10.29024,u1x2fnt1gfzp,1467.12,EUR,0,117.37,4,0.237823389
Brunsbek,Papendorf,53.605358,10.29024,u1x2fnt1gfzp,1389,EUR,0,111.12,4,0.237823389
Brunsbek,Papendorf,53.605358,10.29024,u1x2fnt1gfzp,1367.37,EUR,0,109.39,4,0.237823389
Brunsbek,Papendorf,53.605358,10.29024,u1x2fnt1gfzp,1376.25,EUR,0,110.1,4,0.237823389
Brunsbek,Papendorf,53.605358,10.29024,u1x2fnt1gfzp,1191.83,EUR,0,92.39,3,0.237823389
Brunsbek,Papendorf,53.605358,10.29024,u1x2fnt1gfzp,1461,EUR,0,116.88,4,0.237823389
Brunsbek,Papendorf,53.605358,10.29024,u1x2fnt1gfzp,1393.87,EUR,0,111.51,4,0.237823389
Brunsbek,Papendorf,53.605358,10.29024,u1x2fnt1gfzp,1449.87,EUR,0,115.99,4,0.237823389
Brunsbek,Papendorf,53.605358,10.29024,u1x2fnt1gfzp,1452.75,EUR,0,116.22,4,0.237823389
Brunsbek,Papendorf,53.605358,10.29024,u1x2fnt1gfzp,1458.87,EUR,0,116.71,4,0.237823389
Brunsbek,Papendorf,53.605358,10.29024,u1x2fnt1gfzp,1459.62,EUR,0,116.77,4,0.237823389
Brunsbek,Papendorf,53.605358,10.29024,u1x2fnt1gfzp,1456.37,EUR,0,116.51,4,0.237823389
Brunsbek,Papendorf,53.605358,10.29024,u1x2fnt1gfzp,1191.83,EUR,0,92.39,3,0.237823389
Brunsbek,Papendorf,53.605358,10.29024,u1x2fnt1gfzp,1191.83,EUR,0,92.39,3,0.237823389
Brunsbek,Papendorf,53.605358,10.29024,u1x2fnt1gfzp,1191.83,EUR,0,92.39,3,0.237823389
Brunsbek,Papendorf,53.605358,10.29024,u1x2fnt1gfzp,1191.83,EUR,0,92.39,3,0.237823389
Horneburg,,53.542915,9.572983,u1wb9g4y4dv2,797,EUR,0,64.82,2,47.74518507
Buchholz in der Nordheide,Buchholz,53.336292,9.886721,u1rp2vx63m3q,1290,EUR,5,92,2.5,1.540026455
Seevetal,Ohlendorf,53.342159,10.045579,u1rpkwduwgns,675,EUR,,80,2025,0.327366234
Buchholz i.d. Nordheide,Buchholz,53.336346,9.886009,u1rp2vwf8xw8,795,EUR,3,62,2,1.521806743
Buchholz,Buchholz,53.336006,9.88648,u1rp2vx0g8ju,885,EUR,3,66,2,1.504507198
Buchholz,Buchholz,53.336006,9.88648,u1rp2vx0g8ju,885,EUR,3,66.1,2,1.504507198
Buchholz,Buchholz,53.336018,9.88574,u1rp2vw8f6qh,880,EUR,3,74.1,2,1.481246088
Buchholz,Buchholz,53.336018,9.88574,u1rp2vw8f6qh,1075,EUR,3,86.1,3,1.481246088
Horneburg,,53.545824,9.6227,u1wbdgxp11j1,900,EUR,123,113,4,29.75893013
Uetersen,,53.711681,9.683695,u1wcs3gmnrn3,520,EUR,50,39,1,44.88537349
Ahrensburg,Pommernweg 12,53.678375,10.231599,u1x32gf7jw35,640,EUR,,56,2.5,0.003464596
Aumühle,Aumühle,53.541265,10.292866,u1x2d4zh3pjn,675,EUR,42,65.09,2,1.903399651
Uetersen,An der Klosterkoppel 6-10,53.68256,9.662766,u1wc7us5wf2x,735,EUR,49,61.93,2.5,
Uetersen,An der Klosterkoppel 6-10,53.68256,9.662766,u1wc7us5wf2x,840,EUR,49,76.11,3.5,
Uetersen,An der Klosterkoppel 6-10,53.68256,9.662766,u1wc7us5wf2x,515,EUR,49,38.4,1,
Bendestorf,Arbeckstwiete 5,53.333241,9.97633,u1rp7j089kdy,1150,EUR,30,80,3,0.026150187
Ahrensburg,Manhagener Allee 40-42,53.669712,10.242826,u1x33468epkw,825.25,EUR,,63.7,3,0.074614719
Ahrensburg,Große Straße 34,53.673565,10.238474,u1x32fzrjtxw,1448,EUR,20,132,3,
Buchholz in der Nordheide,Buchholz,53.379589,9.830711,u1qzxtqw8ht7,600,EUR,63,60.27,2.5,6.80642073
Uetersen,,53.716202,9.608584,u1wcddsz81zd,725,EUR,56,74.68,2.5,46.99410763
Uetersen,,53.628775,9.608555,u1wc4dudr81z,750,EUR,117,72,3,38.16447037
Ahrensburg,,53.62378,10.214998,u1x303ym4tne,1000,EUR,21,90,3,40.1866549
Ahrensburg,Neue Str. 2,53.672974,10.24092,u1x334c5wxx3,940,EUR,118,96,3,
Ahrensburg,,53.629379,10.254395,u1x316gjb8z4,700,EUR,65,57,2.5,
Uetersen,Am Seeth 26,53.689686,9.669728,u1wckjcm0fzu,580,EUR,,55,2,0.230773863
Ahrensburg,Große Str.,53.674919,10.240264,u1x3350xp6n7,1300,EUR,20,115.73,3,0.056328973
Uetersen,Theodor-Storm-Allee 12-14,53.689705,9.667959,u1wc7vzvpy2t,750,EUR,51,78,2.5,
Buchholz,Buchholz,53.314408,9.911956,u1rp399dvmfp,1089,EUR,4,83.07,3,2.69646533
Horneburg,,53.476182,9.619865,u1wb4zhcr4g5,1104,EUR,5,114,3,23.89459156
Hamburg,Neuengamme,53.412842,10.233981,u1rrbgs0m53m,1390,EUR,24,135,4.5,2.835402392
Buchholz in der Nordheide,Buchholz,53.363021,9.934343,u1rpd43ynup5,770,EUR,32,44.81,2,5.833479729
Buchholz in der Nordheide,Buchholz,53.329506,9.886034,u1rp2uqfck3n,1270,EUR,,116,4,0.932745602
Buchholz in der Nordheide,Buchholz,53.329506,9.886034,u1rp2uqfck3n,1299,EUR,,116,4,0.932745602
Buchholz,Buchholz,53.328472,9.883897,u1rp2ujhz7xy,1200,EUR,31,111,2.5,0.750151593
Buchholz in der Nordheide,Buchholz,53.282226,9.819496,u1qzp7wr6yff,667,EUR,22,58,2,5.960295893
Ahrensburg,Am Marstall 1,53.680862,10.244917,u1x33hk1evgy,1131.6,EUR,10,94.3,3,0.003771788
Buchholz,Buchholz,53.37407,9.835235,u1qzxu3y3xfc,1275,EUR,25,98,3,6.123320768
Buchholz,Buchholz,53.34313,9.908037,u1rp3qyf3bpv,1280,EUR,3,80,3,3.030654036
Apensen,,53.421257,9.631418,u1qzgjj3kk1f,650,EUR,51,72,3,19.41821751
Buchholz,Buchholz,53.297068,9.836788,u1qzpy6vvv8f,1741,EUR,0,106,4,3.954190522
Buchholz,Buchholz,53.307748,9.81807,u1qzr2mk1s7x,1106,EUR,0,67,2,4.205230548
Buchholz,Buchholz,53.387258,9.848886,u1rp8ngerdjw,1560,EUR,0,95,3,7.204186794
Buchholz in der Nordheide,Buchholz,53.327187,9.875631,u1rp2ezjquhj,800,EUR,57,86,3,0.317384613
Buchholz in der Nordheide,Buchholz,53.327187,9.875631,u1rp2ezjquhj,600,EUR,57,64,2,0.317384613
Henstedt-Ulzburg,,53.71284,10.001833,u1x1ed55gx55,959,EUR,53,88.5,4,44.00377715
Henstedt-Ulzburg,Hamburger Straße 80,53.772526,9.978323,u1x1ghczxv2g,1342,EUR,0,92.59,3,
Henstedt-Ulzburg,Hamburger Straße 80,53.772526,9.978323,u1x1ghczxv2g,1225,EUR,0,84.61,3,
Buchholz in der Nordheide,Buchholz,53.273143,9.836562,u1qzpf4f898h,2000,EUR,,162,6,6.240311553
Apensen,,53.377431,9.601439,u1qzdmpd1drf,980,EUR,2,72.8,2,19.08816537
Ahrensburg,Nordstrandring 28,53.685528,10.249242,u1x33jpkbeu8,615,EUR,,41.18,1.5,0.006556928
Siek,Siek,53.636971,10.297605,u1x34k66p84f,900,EUR,2,70,3.5,0.22375792
Horneburg,Eichholz 39 a + b,53.518436,9.563979,u1wb3wsr2zed,405,EUR,52,56.07,2,0.0774221
Horneburg,Eichholz 39 a + b,53.518436,9.563979,u1wb3wsr2zed,405,EUR,52,56.07,2,0.0774221
Horneburg,Zitronenapfel-Weg 9,53.50893,9.56372,u1wb3th04gd2,925,EUR,2,77,3,0.000129799
Buchholz in der Nordheide,Buchholz,53.32056,9.88099,u1rp2fengbb1,1220,EUR,9,115,3,0.583386139
Buchholz,Buchholz,53.321564,9.865117,u1rp26zs9guq,1245,EUR,1,98.5,2.5,0.722763201
Buchholz in der Nordheide,Buchholz,53.347644,9.923172,u1rp3z9ud9tk,2800,EUR,0,185,4,4.117995767
Buchholz,Buchholz,53.291823,9.911051,u1rp1t3p25z6,1295,EUR,0,99,2,4.341486603
Buchholz,Buchholz,53.263276,9.908071,u1rp12qc4f31,2678,EUR,0,206,5,7.1405655
Dollern,,53.499926,9.61473,u1wb6g35xmn3,730,EUR,51,84,2,26.04855268
Henstedt-Ulzburg,,53.757389,10.017811,u1x1gfnxrztk,904,EUR,1,67,2,49.06705554
Escheburg,,53.505159,10.291914,u1x26hq64ux3,600,EUR,,60,2,34.1734654
Ahrensburg,Beimoorweg 22,53.681484,10.264313,u1x33s6jrcft,1185,EUR,1,74.05,2,0.045045958
Ahrensburg,Beimoorweg 22,53.681484,10.264313,u1x33s6jrcft,1400,EUR,0,87.54,3,0.045045958
Ahrensburg,Beimoorweg 22,53.681484,10.264313,u1x33s6jrcft,1208,EUR,0,75.47,2,0.045045958
Ahrensburg,Beimoorweg 22,53.681484,10.264313,u1x33s6jrcft,938,EUR,1,58.63,2,0.045045958
Ahrensburg,Beimoorweg 22,53.681484,10.264313,u1x33s6jrcft,978.72,EUR,0,61.17,2,0.045045958
Ahrensburg,Beimoorweg 22,53.681484,10.264313,u1x33s6jrcft,1307,EUR,1,81.67,3,0.045045958
Großhansdorf,,53.71411,10.32882,u1x3e435qgy6,1092,EUR,40,78,3,5.540532702
Ahrensburg,,53.725362,10.236934,u1x38uqkcv75,835,EUR,0,63,2,5.190807352
Winsen (Luhe),Winsen,53.36618,10.192445,u1rpxgjbt0vz,227,EUR,49,47.32,2,1.780763651
Winsen (Luhe),Winsen,53.36742,10.195486,u1rr850pu01k,442,EUR,49,91.79,4,1.785175
Winsen (Luhe),Winsen,53.367065,10.196182,u1rr850tsmbq,366,EUR,49,76.12,3,1.728246796
Hollern-Twielenfleth,,53.655241,9.539858,u1wc1pdsqvce,865,EUR,,67,2,55.52233763
Beckdorf,Beckdorf,53.411369,9.621236,u1qzfgjzz0cd,1300,EUR,1,104,3,0.928569912
Winsen Luhe,Winsen,53.366913,10.200829,u1rr85hhb99k,450,EUR,54,39.1,1,1.58723061
Hollern-Twielenfleth,,53.54843,9.546757,u1wb9hpwpwcg,610,EUR,128,78.6,2.5,48.90105587
Marxen,Marxen,53.313179,10.000838,u1rp7967u2vk,578,EUR,24,52.55,2,0.769866386
Henstedt-Ulzburg,,53.810737,9.974604,u1x44gzq307v,1188,EUR,1,90,2.5,55.81064739
Hollern-Twielenfleth,,53.549708,9.586219,u1wbdhkmxj4f,980,EUR,31,117,2,38.78835334
Kayhude,,53.731021,10.192686,u1x1xvqjfu38,1200,EUR,20,135,5,48.42002995
Alveslohe,,53.802896,9.89345,u1x414s0w4g0,1200,EUR,27,80,3,55.42960688
Dollern,,53.491153,9.483847,u1w8rccbt9su,550,EUR,51,60,2,40.34419121
Winsen,Winsen,53.365086,10.2107,u1rr86g4nt1c,650,EUR,44,63.21,2,1.302929434
Winsen (Luhe),Winsen,53.320063,10.255,u1rr36e7yu4j,1666,EUR,113,140,5,4.819017124
Henstedt-Ulzburg,Dorfstraße 12,53.786808,10.003731,u1x1gxs6zgdr,535,EUR,28,38,2,0.010318864
Großensee,,53.653191,10.321339,u1x34z7b2xsn,650,EUR,73,70,2,25.63075777
Hollern-Twielenfleth,Boskoopweg 1 und 2,53.595844,9.542144,u1wbchu6kj6q,703.44,EUR,0,58.62,2,
Hollern-Twielenfleth,Jonagoldweg 2,53.595844,9.542144,u1wbchu6kj6q,787.2,EUR,0,65.6,2,
Winsen,Winsen,53.358715,10.204508,u1rr81wtn32t,900,EUR,44,73.22,3,0.649699841
Winsen (Luhe),Winsen,53.358429,10.205263,u1rr81x5ru5e,1100,EUR,5,81.08,3,0.60040299
Winsen (Luhe),Winsen,53.358429,10.205263,u1rr81x5ru5e,1300,EUR,5,101.74,3,0.60040299
Henstedt-Ulzburg,,53.758523,9.992534,u1x1g6kq4gj2,1800,EUR,18,166.14,4,47.25279674
Henstedt-Ulzburg,Eschenweg 2,53.79163,9.973868,u1x44bqwzyx5,1300,EUR,8,100,3,0.011513583
Henstedt-Ulzburg,Eschenweg 2,53.79163,9.973868,u1x44bqwzyx5,1300,EUR,8,100,3,0.011513583
Henstedt-Ulzburg,Eschenweg 55,53.792282,9.973978,u1x44bwff81j,620,EUR,,66,2.5,0.004195966
Jesteburg,Jesteburg,53.301125,9.944109,u1rp4r1jd9c5,1100,EUR,,103,3,1.236059694
Winsen (Luhe),Winsen,53.35458,10.202953,u1rr80vsfn94,400,EUR,47,40,1,0.401271719
Winsen,Winsen,53.356224,10.209213,u1rr834nechc,710,EUR,41,71,3,0.312611115
Henstedt-Ulzburg,Bahnhofstr. 3,53.794552,9.981152,u1x450upcxq6,902,EUR,8,69,2,0.004551903
Elmshorn,Am Erlengrund 2,53.735657,9.671158,u1wcsn62fk6p,625,EUR,30,53,2,0.025900745
Winsen (Luhe),Winsen,53.35157,10.203812,u1rr80q5qj3x,922,EUR,5,62.33,2,0.383875187
Winsen (Luhe),Winsen,53.351089,10.204632,u1rr80qb95v4,880,EUR,5,63.08,2,0.374318043
Henstedt-Ulzburg,Lühmannstr. 7,53.796612,9.98201,u1x451kevxq4,1360,EUR,4,101,3,0.032576199
Buchholz in der Nordheide,Seppensen,53.300087,9.87375,u1rp0wvze03e,940,EUR,24,104,3,0.397638667
Hoisdorf,Hoisdorf,53.653707,10.365636,u1x35zk52zfk,1290,EUR,123,131,4,2.280487548
Dassendorf,,53.478916,10.326229,u1x24zx368d2,612,EUR,7,51,1.5,18.63194192
Elmshorn (Hainholz),Rethfelder Ring 11,53.745472,9.676101,u1wcu0jfj6pu,371,EUR,56,53,2,0.006443522
Winsen / Luhe,Winsen,53.296596,10.238041,u1rr0yr55tsd,244.27,EUR,50,37.58,1,6.613616879
Elmshorn (Hainholz),Hainholzer Damm 1,53.746635,9.671535,u1wcu068g4gn,469.2,EUR,56,69,3,0.008443546
Winsen,Winsen,53.34708,10.217464,u1rr2x81k0mr,500,EUR,31,42.32,1.5,0.915551936
Elmshorn,Diertgahren 23,53.749897,9.671862,u1wcu0fgfep0,890.68,EUR,60,77.45,2.2,0.003136515
Bargteheide,,53.701692,10.209184,u1x3824550zq,1678.25,EUR,0,99.07,4,35.75046943
Bargteheide,,53.692875,10.247231,u1x33nmz9v35,2544,EUR,0,141.44,4,38.38071025
Bargteheide,,53.74588,10.229815,u1x3bb1h7yny,942,EUR,0,54.8,2,36.68710598
Bargteheide,,53.778906,10.214976,u1x3bqnkf4wn,1289.34,EUR,0,74.1,3,35.84011384
Bargteheide,,53.768048,10.220926,u1x3bs4tsfdg,1725,EUR,0,95.84,3,36.14678981
Bargteheide,,53.762368,10.271489,u1x3cepkrpc3,1509.35,EUR,0,89.1,4,39.44125581
Bargteheide,Marie-Schlei-Weg 32,53.731899,10.2549,u1x39me6urzw,1456,EUR,-1,104,4,0.001207307
Geesthacht,Weidentrift 83,53.452351,10.35492,u1x25dsnx07v,840,EUR,2,67.3,2,0.144940436
Bargteheide,,53.74997,10.305938,u1x3f8bs3b8k,600,EUR,40,48,2,33.3718819
Winsen,Borstel,53.401945,10.19736,u1rrb192zsnd,1100,EUR,26,100,3,6.31706669
Geesthacht,,53.486716,10.299983,u1x262unwyxb,700,EUR,85,68,3.5,15.69188895
Stade,Stade,53.572247,9.501637,u1wbb0wbunwj,830,EUR,11,95.6,3,3.517533005
Bargteheide,Lübecker Straße 25,53.733841,10.261775,u1x39tbqk9yn,1480,EUR,63,105,4.5,0.013245413
Stade,Stade,53.57177,9.496498,u1wbb07nhmwp,575,EUR,8,55,2,3.412135049
Bargteheide,,53.751725,10.232472,u1x3bc5n3zu1,600,EUR,10,72,2,52.64722075
Geesthacht,,53.39327,10.370729,u1rrezzwrdbj,860,EUR,25,71.5,3,63.5166549
Barmstedt,,53.781165,9.810113,u1wcznx9bpy3,535.28,EUR,58,54.62,2,29.87176872
Barmstedt,,53.827474,9.749985,u1wfjygxz07t,740,EUR,133,89.82,3,31.10251044
Stade,Stade,53.607356,9.545302,u1wbcnytmxmn,1150,EUR,28,110,4,4.685661979
Geesthacht,,53.405198,10.402402,u1rrudngcd3p,910,EUR,49,77,2,65.01288576
Bargteheide,Tremsbütteler Weg 31,53.732368,10.275181,u1x39vdjtp6k,1020,EUR,123,85,2,0.008309648
Stade,Stade,53.573002,9.492209,u1wbb08j2e2h,619,EUR,85,83.6,2,3.178156205
Elmshorn,Kirchenstrasse 11,53.75507,9.651604,u1wcg9u1fxmd,550,EUR,63,56,3,0.004310324
Elmshorn,Gerberstr. 33,53.754101,9.64837,u1wcg99sr6dn,670,EUR,60,75.75,3,0.002891343
Nahe,Segeberger Straße 82,53.796867,10.131486,u1x4n93t2wze,539,EUR,30,64,2,2.811541574
Harsefeld,Harsefeld,53.506081,9.452847,u1w8rh7re23t,530,EUR,45,51.26,2.5,6.937385567
Elmshorn,,53.788314,9.686038,u1wcurv5th3r,1195,EUR,51,78,3,39.57923192
Stade,Stade,53.591324,9.487277,u1w8zuh2jdf7,745,EUR,26,78,3,1.223693645
Harsefeld,Harsefeld,53.459309,9.505341,u1wb07cx43rz,995,EUR,,87,3,1.106362577
Elmshorn,Henry-Dunant-Ring 3,53.755428,9.63865,u1wcg3fshf46,835,EUR,,69.5,3,0.002480246
Stade,Stade,53.644724,9.474496,u1w9ptep5v27,1050,EUR,49,87.4,4,4.996374304
Elmshorn,,53.748311,9.592893,u1wcf296de77,1050,EUR,31,88,3,18.23676342
Harsefeld,Harsefeld,53.426956,9.523712,u1qzbwnfwd6q,994,EUR,0,49,2,3.045874265
Harsefeld,Harsefeld,53.426956,9.523712,u1qzbwnfwd6q,1210,EUR,0,60.5,2,3.045874265
Harsefeld,Harsefeld,53.458294,9.500983,u1wb05y3huq3,915,EUR,,87,3,0.921473591
Kaltenkirchen,,53.782108,9.944592,u1x1fq9rmz94,1105,EUR,4,105.16,2,47.18650086
Kaltenkirchen,Süderstr. 5 f-i,53.827427,9.962172,u1x44wyprrtv,890,EUR,2,80.52,3,
Kaltenkirchen,Süderstr. 5f-i,53.827427,9.962172,u1x44wyprrtv,685,EUR,2,53.1,2,
Kasseburg,Am Waldrand 19,53.549225,10.416804,u1x2th36c5h1,600,EUR,,68,2,0.028383505
Trittau,Lütjenseer Str. 7 c,53.620705,10.401001,u1x3h9mg0zuk,688,EUR,67,83.28,3.5,0.602404897
Stade,Stade,53.590534,9.477238,u1w8zev57xsg,1170,EUR,3,98,3,1.036494275
Kaltenkirchen,Schäferbrücke 1,53.828331,9.96117,u1x44xjsb04t,730,EUR,5,60.34,2,0.044493995
Harsefeld,Harsefeld,53.442287,9.505908,u1wb02cgzsqe,1025,EUR,7,85.5,3,0.978079266
Kaltenkirchen,Flottmoorring 56-58,53.828732,9.959707,u1x44xhrjfzv,694,EUR,53,73.62,2.5,
Kaltenkirchen,Flottmoorring 56-58,53.828732,9.959707,u1x44xhrjfzv,694,EUR,53,73.62,2.5,
Kaltenkirchen,Flottmoorring 56-58,53.828732,9.959707,u1x44xhrjfzv,581.9,EUR,53,61.14,1.5,
Kaltenkirchen,Flottmoorring 56-58,53.828732,9.959707,u1x44xhrjfzv,804.3,EUR,53,91.55,3.5,
Kaltenkirchen,Flottmoorring 56-58,53.828732,9.959707,u1x44xhrjfzv,577.9,EUR,53,68.88,2,
Harsefeld,Harsefeld,53.440823,9.506254,u1wb02d5rg2w,850,EUR,5,74,3,1.134338815
Stade,Stade,53.645471,9.451151,u1w9pjf5eb8g,800,EUR,,93,3,5.325624047
Kaltenkirchen,,53.776268,9.906499,u1x1cmttqnvj,1164.88,EUR,0,81.46,3,34.506896
Kaltenkirchen,,53.775946,9.894985,u1x1cjt79fgt,881.34,EUR,0,54.07,2,33.86536389
Kaltenkirchen,,53.810259,9.973055,u1x44gy5mp2f,1230,EUR,2,81,3,40.25509613
Trittau,Bahnhofstraße 5p,53.619862,10.403407,u1x3h9pw2fwx,1000,EUR,,71,2.5,5.222955499
Stade,Bützfleth,53.625019,9.48769,u1w9pfhsrhn6,748,EUR,36,81.67,2,2.945749987
Harsefeld,Harsefeld,53.441998,9.504395,u1wb02bfhqqx,715,EUR,4,55,2,0.96579821
Harsefeld,Harsefeld,53.433738,9.465796,u1qxzrkf149n,620,EUR,30,75.56,3,2.857002326
Trittau,Poststraße 20/22,53.607998,10.410536,u1x2uzh9pp4k,1460,EUR,,125,4,
Stade,Hagen,53.56929,9.468596,u1w8xryzdr2v,1390,EUR,4,111,4,2.067539907
Harsefeld,Harsefeld,53.439419,9.502266,u1wb00r74vep,875,EUR,4,73,3,1.204702424
Harsefeld,Harsefeld,53.438507,9.502878,u1wb00pvc5eq,780,EUR,1,65,3,1.311836082
Geesthacht,Bandrieterweg 7,53.42942,10.379764,u1rrunw2fjc0,295,EUR,70,20.93,1,0.190090667
Stade,Stade,53.589787,9.470468,u1w8ze8pjukg,1600,EUR,0,106.83,3,1.160059515
Stade,Stade,53.584752,9.452271,u1w8z4fcvcu0,485,EUR,40,51.8,2,2.266116403
Stade,Stade,53.65805,9.513252,u1wc22pkfc6z,975,EUR,40,102.73,4,6.9410977
Trittau,Hamburger Str. 1,53.60503,10.415393,u1x2vn2rbjzg,1050,EUR,,120,2.5,
